"","Type","SMILES.1"
"3579","CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O","CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O"
"3580","CCCCC\C=C\C=C\C=O","CCCCC\C=C\C=C\C=O"
"3581","CC\C=C/CCOC(=O)C1=CC=CC=C1","CC\C=C/CCOC(=O)C1=CC=CC=C1"
"3582","CCO[C@H](CC1=CC=C(OCCC2=CC=C(OS(C)(=O)=O)C=C2)C=C1)C(O)=O","CCO[C@H](CC1=CC=C(OCCC2=CC=C(OS(C)(=O)=O)C=C2)C=C1)C(O)=O"
"3583","CN1CCC[C@@H]1C1=CN=CC=C1","CN1CCC[C@@H]1C1=CN=CC=C1"
"3584","BrC1=NC2=C(S1)C=CC=C2","BrC1=NC2=C(S1)C=CC=C2"
"3585","COC(C)CCO","COC(C)CCO"
"3586","OCCN(CCO)C=O","OCCN(CCO)C=O"
"3587","O.CC(O)(P(O)(O)=O)P(O)(O)=O","O.CC(O)(P(O)(O)=O)P(O)(O)=O"
"3588","COP(Cl)(=S)OC","COP(Cl)(=S)OC"
"3589","ClP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1","ClP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1"
"3590","OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1","OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1"
"3591","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(C)=O","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(C)=O"
"3592","CO[Si](CCCOCC1CO1)(OC)OC","CO[Si](CCCOCC1CO1)(OC)OC"
"3593","CO[Si](CCCOC(=O)C(C)=C)(OC)OC","CO[Si](CCCOC(=O)C(C)=C)(OC)OC"
"3594","CO[Si](CCCCl)(OC)OC","CO[Si](CCCCl)(OC)OC"
"3595","CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C","CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C"
"3596","Cl.COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)C(=O)C2=CC=C1","Cl.COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)C(=O)C2=CC=C1"
"3597","CC1=CC=C2C(C=CC3=CC=CC=C23)=C1","CC1=CC=C2C(C=CC3=CC=CC=C23)=C1"
"3598","CC(C)(C1=CC(Br)=C(OCC=C)C(Br)=C1)C1=CC(Br)=C(OCC=C)C(Br)=C1","CC(C)(C1=CC(Br)=C(OCC=C)C(Br)=C1)C1=CC(Br)=C(OCC=C)C(Br)=C1"
"3599","Cl.ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1","Cl.ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1"
"3600","FC1=CC=C(CC2CCN(CCS(=O)C3=CC=C4NC(=O)OC4=C3)CC2)C=C1","FC1=CC=C(CC2CCN(CCS(=O)C3=CC=C4NC(=O)OC4=C3)CC2)C=C1"
"3601","C1=CC=C2C=NN=CC2=C1","C1=CC=C2C=NN=CC2=C1"
"3602","CCCCCCCCC(CCCCCC)C(O)=O","CCCCCCCCC(CCCCCC)C(O)=O"
"3603","FC(F)(F)C1=C(C=CC=C1)N1C=CN=C1","FC(F)(F)C1=C(C=CC=C1)N1C=CN=C1"
"3604","CCCCCCCCCCC=CC1CC(=O)OC1=O","CCCCCCCCCCC=CC1CC(=O)OC1=O"
"3605","OS(O)(=O)=O.NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","OS(O)(=O)=O.NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"
"3606","CN(C)C(=O)CNC(=O)CC1=CC=CC=C1","CN(C)C(=O)CNC(=O)CC1=CC=CC=C1"
"3607","CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](CC5=CNC6=CC=CC4=C56)N(C)C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C","CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](CC5=CNC6=CC=CC4=C56)N(C)C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C"
"3608","NC(=O)OCC(COC(N)=O)C1=CC=CC=C1","NC(=O)OCC(COC(N)=O)C1=CC=CC=C1"
"3609","CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1","CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1"
"3610","ClC1=CC=C(S1)S(=O)(=O)NC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1","ClC1=CC=C(S1)S(=O)(=O)NC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1"
"3611","CC(=O)CCC1=CC=CC=C1","CC(=O)CCC1=CC=CC=C1"
"3612","C1CCC(CC1)SSC1CCCCC1","C1CCC(CC1)SSC1CCCCC1"
"3613","Cl.CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl","Cl.CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl"
"3614","CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O","CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O"
"3615","CCCCCC1=CCCC1=O","CCCCCC1=CCCC1=O"
"3616","CC=C(C)C(=O)OCCC(C)CCC=C(C)C","CC=C(C)C(=O)OCCC(C)CCC=C(C)C"
"3617","Cl.CCCOC(=O)NCCCN(C)C","Cl.CCCOC(=O)NCCCN(C)C"
"3618","CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C","CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C"
"3619","CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1","CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1"
"3620","NCC1CCCC(CN)C1","NCC1CCCC(CN)C1"
"3621","COC1=CC2=C(C=C1)C(C(=O)C1=CC=C(Cl)C=C1)=C(C)N2CC(O)=O","COC1=CC2=C(C=C1)C(C(=O)C1=CC=C(Cl)C=C1)=C(C)N2CC(O)=O"
"3622","CC(C)(C)OC(=O)C1=CC=C(O)C=C1","CC(C)(C)OC(=O)C1=CC=C(O)C=C1"
"3623","CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1","CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1"
"3624","[I-].CCCC[N+]1=CC=CC(C)=C1","[I-].CCCC[N+]1=CC=CC(C)=C1"
"3625","CCCC[N+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F","CCCC[N+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F"
"3626","ClC1=CC=C(C=NNC(=N)NN=CC2=CC=C(Cl)C=C2)C=C1","ClC1=CC=C(C=NNC(=N)NN=CC2=CC=C(Cl)C=C2)C=C1"
"3627","[Cl-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC","[Cl-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC"
"3628","CC\C=C/C#N","CC\C=C/C#N"
"3629","O=CN1CCCCC1","O=CN1CCCCC1"
"3630","ON1N=NC2=C1C=CC=C2","ON1N=NC2=C1C=CC=C2"
"3631","CCOC1=NC(=NS1)C(Cl)(Cl)Cl","CCOC1=NC(=NS1)C(Cl)(Cl)Cl"
"3632","Cl.Cl.CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1","Cl.Cl.CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1"
"3633","CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN2C=NN=N2)C3=O)C(O)=O)S1","CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN2C=NN=N2)C3=O)C(O)=O)S1"
"3634","[NH4+].CCOP([O-])(=O)C(N)=O","[NH4+].CCOP([O-])(=O)C(N)=O"
"3635","CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC","CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC"
"3636","[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\N=N\C1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O","[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\N=N\C1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O"
"3637","CCC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)CC","CCC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)CC"
"3638","[Na+].CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]1CC[C@](O)(CC)[C@H](C)O1)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCC1=C(C([O-])=O)C(O)=C(C)C=C1","[Na+].CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]1CC[C@](O)(CC)[C@H](C)O1)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCC1=C(C([O-])=O)C(O)=C(C)C=C1"
"3639","CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C","CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C"
"3640","[Ca++].C[C@@H]1O[C@@H]1P([O-])([O-])=O","[Ca++].C[C@@H]1O[C@@H]1P([O-])([O-])=O"
"3641","CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC","CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC"
"3642","NNC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O","NNC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O"
"3643","NNC1=NC(=CS1)C1=CC=C(N)C=C1","NNC1=NC(=CS1)C1=CC=C(N)C=C1"
"3644","CCCCCCCCCC[N+](C)(C)[O-]","CCCCCCCCCC[N+](C)(C)[O-]"
"3645","Cl.CCN(CC)CCOC1=CC=C(C=C1)C1=NC2=CC(Cl)=CC=C2S1","Cl.CCN(CC)CCOC1=CC=C(C=C1)C1=NC2=CC(Cl)=CC=C2S1"
"3646","NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N","NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N"
"3647","[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC","[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC"
"3648","CC(C)OC(=O)NC1=CC2=C(NC(=N2)C2=CSC=N2)C=C1","CC(C)OC(=O)NC1=CC2=C(NC(=N2)C2=CSC=N2)C=C1"
"3649","[K+].CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=C(OC1=O)C=CC=C2","[K+].CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=C(OC1=O)C=CC=C2"
"3650","CO[Si](CCCN1C(=O)N(CCC[Si](OC)(OC)OC)C(=O)N(CCC[Si](OC)(OC)OC)C1=O)(OC)OC","CO[Si](CCCN1C(=O)N(CCC[Si](OC)(OC)OC)C(=O)N(CCC[Si](OC)(OC)OC)C1=O)(OC)OC"
"3651","Cl.CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl","Cl.CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl"
"3652","CCN1CCCC1CN","CCN1CCCC1CN"
"3653","CCC(CO)CO","CCC(CO)CO"
"3654","COC1=CC=C2N=C(NC(=O)NC3=CC=CC=C3)SC2=C1","COC1=CC=C2N=C(NC(=O)NC3=CC=CC=C3)SC2=C1"
"3655","O[C@@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\C=C\C1=C(C)C=CS1","O[C@@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\C=C\C1=C(C)C=CS1"
"3656","[Na+].COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C([O-])=O","[Na+].COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C([O-])=O"
"3657","COC1=CC2=CC=C(C=C2C=C1)[C@H](C)CO","COC1=CC2=CC=C(C=C2C=C1)[C@H](C)CO"
"3658","Cl.CN1SC=CC1=O","Cl.CN1SC=CC1=O"
"3659","CN1SC(Cl)=CC1=O","CN1SC(Cl)=CC1=O"
"3660","CC[C@@H]1C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(C)=O)C2=C(C=CC(=C2)C(F)(F)F)N1C(=O)OC(C)C","CC[C@@H]1C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(C)=O)C2=C(C=CC(=C2)C(F)(F)F)N1C(=O)OC(C)C"
"3661","Cl.CCN[C@@H](C)CC1=CC=CC=C1","Cl.CCN[C@@H](C)CC1=CC=CC=C1"
"3662","O1C2=CC=CC=C2OC2=C1C=CC=C2","O1C2=CC=CC=C2OC2=C1C=CC=C2"
"3663","O1C2=CC=CC=C2SC2=CC=CC=C12","O1C2=CC=CC=C2SC2=CC=CC=C12"
"3664","OC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C#N)CC1","OC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C#N)CC1"
"3665","CCOC1OC2=C(C=C(OS(C)(=O)=O)C=C2)C1(C)C","CCOC1OC2=C(C=C(OS(C)(=O)=O)C=C2)C1(C)C"
"3666","OS([O-])(=O)=O.CCCCN1C=C[N+](C)=C1","OS([O-])(=O)=O.CCCCN1C=C[N+](C)=C1"
"3667","CC(=O)NC1=CC=C(OC(C)=O)C=C1","CC(=O)NC1=CC=C(OC(C)=O)C=C1"
"3668","OC12N=C(SC1CC1=CC(Cl)=CC=C21)C1=CC=CC=C1","OC12N=C(SC1CC1=CC(Cl)=CC=C21)C1=CC=CC=C1"
"3669","CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1","CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1"
"3670","CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O","CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O"
"3671","CCNC1=NC(OC)=NC(NC(C)CC)=N1","CCNC1=NC(OC)=NC(NC(C)CC)=N1"
"3672","CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O","CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O"
"3673","NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O"
"3674","C[Si](C)(O[Si](C)(C)C=C)C=C","C[Si](C)(O[Si](C)(C)C=C)C=C"
"3675","CC(=O)OC1=CC=C(C=C)C=C1","CC(=O)OC1=CC=C(C=C)C=C1"
"3676","CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O","CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O"
"3677","CNC(=O)OC1=CC(=CC(C)=C1)C(C)C","CNC(=O)OC1=CC(=CC(C)=C1)C(C)C"
"3678","CNC(=O)OC1=C(C=CC=C1)C(C)C","CNC(=O)OC1=C(C=CC=C1)C(C)C"
"3679","OC(=O)\C=C\C(O)=O.O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1","OC(=O)\C=C\C(O)=O.O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1"
"3680","OC(=O)\C=C/C(O)=O.COC1=CC(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC","OC(=O)\C=C/C(O)=O.COC1=CC(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC"
"3681","O=C1NSC2=C1C=CC=C2","O=C1NSC2=C1C=CC=C2"
"3682","CC1=CC=C(C=C1)S(O)(=O)=O.CCN(C(C)C)C(=O)C1=CC(OC[C@H](C)NC2=CC=NC=C2)=CC(C)=C1","CC1=CC=C(C=C1)S(O)(=O)=O.CCN(C(C)C)C(=O)C1=CC(OC[C@H](C)NC2=CC=NC=C2)=CC(C)=C1"
"3683","CC(CCC(O)=O)(\N=N\C(C)(CCC(O)=O)C#N)C#N","CC(CCC(O)=O)(\N=N\C(C)(CCC(O)=O)C#N)C#N"
"3684","CCCCCCOC(=O)CCC","CCCCCCOC(=O)CCC"
"3685","CCCN(CC1CC1)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O","CCCN(CC1CC1)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O"
"3686","CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O","CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O"
"3687","OCC(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1","OCC(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1"
"3688","OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O","OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O"
"3689","CN(C)C(=O)NC1(CCN(CCC[C@]2(CCCN(C2)C(=O)C2=CC=CC=C2)C2=CC(Cl)=C(Cl)C=C2)CC1)C1=CC=CC=C1","CN(C)C(=O)NC1(CCN(CCC[C@]2(CCCN(C2)C(=O)C2=CC=CC=C2)C2=CC(Cl)=C(Cl)C=C2)CC1)C1=CC=CC=C1"
"3690","ClC(Cl)C(=O)C1=CC=CC=C1","ClC(Cl)C(=O)C1=CC=CC=C1"
"3691","CCCCCCCCN1SC=CC1=O","CCCCCCCCN1SC=CC1=O"
"3692","C[C@H]1CCC[C@H](O)CCCCCC2=C(C(O)=CC(O)=C2)C(=O)O1","C[C@H]1CCC[C@H](O)CCCCCC2=C(C(O)=CC(O)=C2)C(=O)O1"
"3693","CC1CN(NC1=O)C1=CC=CC=C1","CC1CN(NC1=O)C1=CC=CC=C1"
"3694","[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC(=[N+]=[N-])C2=O","[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC(=[N+]=[N-])C2=O"
"3695","CC(=O)CC(=O)NC1=CC2=C(NC(=O)N2)C=C1","CC(=O)CC(=O)NC1=CC2=C(NC(=O)N2)C=C1"
"3696","[Br-].CCCC[N+]1=CC=CC=C1C","[Br-].CCCC[N+]1=CC=CC=C1C"
"3697","[Br-].CCCC[N+]1=CC=CC(C)=C1","[Br-].CCCC[N+]1=CC=CC(C)=C1"
"3698","CN(C)CCOC1=CC2=C(SC3=CC=C(Cl)C=C13)C=CC=C2","CN(C)CCOC1=CC2=C(SC3=CC=C(Cl)C=C13)C=CC=C2"
"3699","[Na+].[N-]=[N+]=[N-]","[Na+].[N-]=[N+]=[N-]"
"3700","CC(C)CC1=CC=C(C=C1)[C@@H](C)C(=O)NS(C)(=O)=O","CC(C)CC1=CC=C(C=C1)[C@@H](C)C(=O)NS(C)(=O)=O"
"3701","COP(O)(=O)OP(O)(=O)OC","COP(O)(=O)OP(O)(=O)OC"
"3702","ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl","ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl"
"3703","CCCCCCCCCCCCOC(=O)C1=CC=C(O)C=C1","CCCCCCCCCCCCOC(=O)C1=CC=C(O)C=C1"
"3704","OC1=CC=C(SC2=CC=C(O)C=C2)C=C1","OC1=CC=C(SC2=CC=C(O)C=C2)C=C1"
"3705","FC(F)OC(Cl)C(F)(F)F","FC(F)OC(Cl)C(F)(F)F"
"3706","C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(/CCOC(=O)C1=CC=CC=C1)SS\C(CCOC(=O)C1=CC=CC=C1)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O","C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(/CCOC(=O)C1=CC=CC=C1)SS\C(CCOC(=O)C1=CC=CC=C1)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O"
"3707","C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12","C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12"
"3708","FC1=CC=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1Cl","FC1=CC=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1Cl"
"3709","COC1=CC(CC=C)=CC(C(=O)NCCO)=C1O","COC1=CC(CC=C)=CC(C(=O)NCCO)=C1O"
"3710","COC1=CC(Cl)=C(OC)C=C1Cl","COC1=CC(Cl)=C(OC)C=C1Cl"
"3711","Cl.CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1","Cl.CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1"
"3712","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=C(O)C=C3)C(=O)N2[C@H]1C(O)=O","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=C(O)C=C3)C(=O)N2[C@H]1C(O)=O"
"3713","CC1CC2=C(C=CC=C2)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O","CC1CC2=C(C=CC=C2)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O"
"3714","CN1SC=CC1=O","CN1SC=CC1=O"
"3715","COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2C3=C(CCN4CCCC24C=C1OC)C=C1OCOC1=C3","COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2C3=C(CCN4CCCC24C=C1OC)C=C1OCOC1=C3"
"3716","NC1=C(Cl)C=C(Cl)C=C1[N+]([O-])=O","NC1=C(Cl)C=C(Cl)C=C1[N+]([O-])=O"
"3717","CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1","CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1"
"3718","CC(C)CC(C)(N)C#N","CC(C)CC(C)(N)C#N"
"3719","OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F","OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F"
"3720","CC1=C(N)C(N)=CC=C1","CC1=C(N)C(N)=CC=C1"
"3721","CCN1CCCC1=O","CCN1CCCC1=O"
"3722","CCCCCCCCN1CCCC1=O","CCCCCCCCN1CCCC1=O"
"3723","CCCCCCCCCCCCN1CCCC1=O","CCCCCCCCCCCCN1CCCC1=O"
"3724","OCC1CCC2C3CC(CC3CO)C12","OCC1CCC2C3CC(CC3CO)C12"
"3725","OC(=O)\C=C/C(O)=O.CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1","OC(=O)\C=C/C(O)=O.CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1"
"3726","NC1=CC=C2C3=CC=CC=C3C3=C2C1=CC=C3","NC1=CC=C2C3=CC=CC=C3C3=C2C1=CC=C3"
"3727","C=CCOC(=O)C1=CC=C(C(=O)OCC=C)C(=C1)C(=O)OCC=C","C=CCOC(=O)C1=CC=C(C(=O)OCC=C)C(=C1)C(=O)OCC=C"
"3728","[Na+].[O-]S(=O)(=O)C1=CC=C(C=C)C=C1","[Na+].[O-]S(=O)(=O)C1=CC=C(C=C)C=C1"
"3729","CCCC1=CC=C(N)C=C1","CCCC1=CC=C(N)C=C1"
"3730","Cl.ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC3(CC2)NC(=O)CS3)C=C1","Cl.ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC3(CC2)NC(=O)CS3)C=C1"
"3731","N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O","N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O"
"3732","[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1","[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1"
"3733","C=CCOC(=O)CCC1CCCCC1","C=CCOC(=O)CCC1CCCCC1"
